time,open,high,low,close,Line,Squeeze
1735202700,0.031769,0.03177,0.03164,0.031677,0.0002235181818181869,1
1735202760,0.031677,0.031833,0.03167,0.031778,0.00023113181818182324,1
1735202820,0.031776,0.03192,0.031749,0.031807,0.00023339090909091378,1
1735202880,0.031808,0.031942,0.031753,0.031919,0.0002424000000000079,1
1735202940,0.031919,0.031962,0.031889,0.031962,0.00022717545454546142,1
1735203000,0.031961,0.032,0.031925,0.031934,0.00020416181818182268,1
1735203060,0.031933,0.032037,0.031894,0.032027,0.00019635272727273258,1
1735203120,0.032028,0.032158,0.032018,0.032152,0.0002362436363636423,1
1735203180,0.032153,0.032204,0.032095,0.032185,0.0002530763636363675,1
1735203240,0.032184,0.032211,0.032153,0.032181,0.00026628181818182486,1
1735203300,0.03218,0.03218,0.032009,0.032037,0.00019742090909091568,1
1735203360,0.032032,0.032055,0.031962,0.032045,0.00013705090909091696,1
1735203420,0.032045,0.032055,0.031988,0.032013,0.00006597181818182555,1
1735203480,0.032013,0.032039,0.031967,0.031974,-0.000006848181818170653,2
1735203540,0.031972,0.031992,0.031764,0.031774,-0.00011588999999999014,2
1735203600,0.031774,0.031858,0.031769,0.031814,-0.00020071545454544563,2
1735203660,0.031814,0.031875,0.031814,0.031852,-0.0002417099999999915,2
1735203720,0.031853,0.031933,0.031783,0.031929,-0.00021968727272726377,2
1735203780,0.03193,0.03193,0.031865,0.03193,-0.00017634636363635624,2
1735203840,0.031929,0.031929,0.031868,0.031909,-0.0001214909090908999,2
1735203900,0.031912,0.032001,0.031897,0.031946,-0.00006022272727271521,2
1735203960,0.031946,0.032075,0.031896,0.032067,0.00003766545454546465,1
1735204020,0.032068,0.032095,0.032051,0.032053,0.00011395000000001012,1
1735204080,0.032052,0.032059,0.031971,0.032003,0.00015040545454546544,1
1735204140,0.032003,0.032132,0.032003,0.032125,0.00017921545454546538,1
1735204200,0.032124,0.032185,0.032048,0.032101,0.00017614363636364922,1
1735204260,0.032101,0.032101,0.031957,0.031963,0.00011629909090910287,1
1735204320,0.031963,0.032014,0.031902,0.031928,0.00004877636363637783,1
1735204380,0.031925,0.031934,0.031866,0.031917,-0.00001797818181816577,2
1735204440,0.031918,0.031927,0.031862,0.031875,-0.00009523090909089075,2
1735204500,0.031874,0.031881,0.031783,0.031785,-0.0001742399999999783,2
1735204560,0.031784,0.031809,0.031651,0.031655,-0.00024412727272725193,2
1735204620,0.031655,0.031739,0.031644,0.031691,-0.00027595181818180136,2
1735204680,0.031687,0.031698,0.031588,0.031609,-0.0003159745454545307,2
1735204740,0.031608,0.031678,0.031608,0.031634,-0.0003014845454545292,2
1735204800,0.031635,0.031657,0.031596,0.031657,-0.0002541181818181678,2
1735204860,0.031657,0.031669,0.031581,0.031623,-0.00021880545454544363,2
1735204920,0.031622,0.031758,0.031609,0.031755,-0.00013285909090907964,2
1735204980,0.031754,0.031754,0.031684,0.031703,-0.00006825636363635157,2
1735205040,0.031707,0.031762,0.031675,0.031728,-3.47272727260089e-7,2
1735205100,0.031728,0.031766,0.031691,0.031735,0.000056104545454559195,1
1735205160,0.031733,0.031764,0.031691,0.0317,0.00007471181818183309,1
1735205220,0.031698,0.031754,0.03168,0.031725,0.00009640636363637654,1
1735205280,0.031725,0.03173,0.031621,0.031643,0.00006517000000001225,1
1735205340,0.031643,0.031717,0.031643,0.031714,0.00005456363636364892,1
1735205400,0.031708,0.031759,0.031692,0.031692,0.000035615454545464734,1
1735205460,0.031692,0.031768,0.031688,0.031739,0.000021138181818191274,1
1735205520,0.031743,0.03175,0.03163,0.03163,-0.000007695454545445459,2
1735205580,0.031631,0.03165,0.031566,0.031613,-0.00003943090909089956,2
1735205640,0.031611,0.031629,0.031555,0.031591,-0.00006432909090907962,2
1735205700,0.031592,0.031704,0.031574,0.031667,-0.000050879090909077885,2
1735205760,0.031665,0.031665,0.031608,0.031609,-0.00005860545454544089,2
1735205820,0.031609,0.031705,0.031606,0.031694,-0.00002771454545453245,2
1735205880,0.031694,0.031702,0.031649,0.031686,-0.000016461818181803308,2
1735205940,0.031683,0.031807,0.03168,0.0318,0.00003931545454546868,1
1735206000,0.031793,0.031806,0.031719,0.031719,0.000056693636363646065,1
1735206060,0.031719,0.031733,0.031698,0.031712,0.00007685545454546241,1
1735206120,0.031712,0.031765,0.031708,0.03174,0.00008378181818182476,1
1735206180,0.031738,0.031738,0.031679,0.031683,0.00006320454545455177,1
1735206240,0.031685,0.031747,0.031684,0.031709,0.00004196454545455149,1
1735206300,0.031708,0.031708,0.03163,0.03163,0.000002190000000006584,1
1735206360,0.03163,0.031659,0.031605,0.031608,-0.00005179454545453844,2
1735206420,0.031608,0.031641,0.031465,0.031491,-0.00011104545454544674,2
1735206480,0.031487,0.03155,0.031485,0.031498,-0.00015577636363635385,2
1735206540,0.031497,0.03154,0.031489,0.031495,-0.00016676272727271437,2
1735206600,0.031496,0.031537,0.031477,0.031513,-0.00016669545454544346,2
1735206660,0.031512,0.031545,0.031481,0.031481,-0.00016721090909089872,2
1735206720,0.03148,0.031544,0.031477,0.031541,-0.00012908818181817068,2
1735206780,0.031537,0.031543,0.031516,0.031528,-0.00009929363636362372,2
1735206840,0.031526,0.031643,0.031517,0.031592,-0.00003635909090908021,2
1735206900,0.031593,0.03161,0.031578,0.031582,0.000010219090909100538,1
1735206960,0.031581,0.031589,0.031512,0.031521,0.000028438181818192407,1
1735207020,0.03152,0.03154,0.031503,0.03154,0.000032825454545464146,1
1735207080,0.03154,0.031544,0.031502,0.031517,0.00002341818181819224,1
1735207140,0.031517,0.031539,0.031504,0.031517,0.00000953090909092,1
1735207200,0.031517,0.031522,0.031484,0.031487,-0.000012419090909078372,2
1735207260,0.031487,0.031493,0.031387,0.031412,-0.00005759363636362301,2
1735207320,0.031419,0.031529,0.031419,0.031478,-0.00006461999999998885,2
1735207380,0.031477,0.031498,0.031382,0.031412,-0.0000934018181818044,2
1735207440,0.031412,0.031435,0.03138,0.031405,-0.0000998409090908944,2
1735207500,0.031409,0.031482,0.031401,0.031432,-0.00008529363636362157,2
1735207560,0.031431,0.031517,0.031431,0.031496,-0.00005043909090907519,2
1735207620,0.031497,0.031509,0.031418,0.03142,-0.000039690909090896306,2
1735207680,0.031421,0.031484,0.031421,0.031484,-0.00000869909090907941,2
1735207740,0.031484,0.031543,0.031474,0.031526,0.00003304818181819162,1
1735207800,0.031526,0.031546,0.031503,0.031507,0.000056582727272736806,1
1735207860,0.031506,0.031522,0.031486,0.031501,0.0000609590909091019,1
1735207920,0.031501,0.03155,0.03149,0.031549,0.00008633181818182883,1
1735207980,0.031549,0.03156,0.0315,0.031506,0.00007613090909092112,1
1735208040,0.031505,0.031568,0.031486,0.031567,0.00007700090909092064,1
1735208100,0.031568,0.031572,0.031467,0.031533,0.0000617136363636485,1
1735208160,0.031533,0.031533,0.031424,0.03145,0.0000296290909091028,1
1735208220,0.03145,0.031472,0.031429,0.031445,-0.000014518181818171357,2
1735208280,0.031441,0.031575,0.031425,0.031562,-0.000005813636363625891,2
1735208340,0.031564,0.031564,0.03149,0.031526,-0.000002954545454535542,2
1735208400,0.031526,0.031526,0.03145,0.031467,-0.000021279999999991204,2
1735208460,0.031468,0.031598,0.031466,0.031577,-0.000002360909090899772,2
1735208520,0.031577,0.031582,0.031511,0.03154,0.00001120636363637502,1
1735208580,0.031541,0.031699,0.031541,0.031696,0.000059568181818193954,1
1735208640,0.031696,0.031826,0.031675,0.031797,0.00013060636363637634,1
1735208700,0.031797,0.031899,0.031791,0.031886,0.0002040645454545592,1
1735208760,0.03189,0.031931,0.031845,0.031897,0.00024223545454547048,1
1735208820,0.031901,0.031936,0.031876,0.031932,0.0002665445454545629,1
1735208880,0.031932,0.03197,0.031804,0.03183,0.00025160909090910665,1
1735208940,0.031831,0.031888,0.031831,0.031849,0.000227040909090925,1
1735209000,0.031849,0.031927,0.031817,0.031847,0.00017690000000001406,1
1735209060,0.031847,0.031847,0.031626,0.031694,0.0000808054545454697,1
1735209120,0.031695,0.031697,0.031621,0.031635,-0.000039737272727256823,2
1735209180,0.031635,0.031666,0.031612,0.03162,-0.00013666272727271141,2
1735209240,0.031619,0.031637,0.031602,0.031608,-0.00020449454545453234,2
1735209300,0.031606,0.031624,0.031597,0.031604,-0.00023707181818180735,2
1735209360,0.031605,0.031644,0.031572,0.031613,-0.00024040454545453302,2
1735209420,0.03161,0.031623,0.031554,0.031576,-0.00022661999999998574,2
1735209480,0.031575,0.031601,0.03154,0.031549,-0.0002167863636363507,2
1735209540,0.031548,0.031577,0.031542,0.031576,-0.00017787999999998634,2
1735209600,0.031577,0.031634,0.031562,0.03158,-0.00011867272727271661,2
1735209660,0.031581,0.031581,0.031519,0.031543,-0.00007989363636362435,2
1735209720,0.031543,0.031613,0.031543,0.031575,-0.000041602727272716075,2
1735209780,0.031575,0.031595,0.031547,0.031584,-0.000010695454545442428,2
1735209840,0.031583,0.031583,0.031535,0.031556,0.0000017345454545588334,1
1735209900,0.031556,0.031599,0.031548,0.031566,0.000012235454545467164,1
1735209960,0.031568,0.031675,0.031561,0.031664,0.00005058272727273891,1
1735210020,0.031665,0.031742,0.031656,0.031742,0.00009276454545455764,1
1735210080,0.031742,0.031822,0.031742,0.031805,0.00013043181818183066,1
1735210140,0.031806,0.031844,0.031754,0.031757,0.00013783727272728555,1
1735210200,0.031759,0.031787,0.03169,0.031692,0.00011716909090910124,1
1735210260,0.031692,0.031692,0.031625,0.031625,0.0000679509090909203,1
1735210320,0.031629,0.031645,0.031538,0.031563,0.000005627272727282644,1
1735210380,0.031563,0.031566,0.031503,0.031506,-0.00006377999999999043,2
1735210440,0.031508,0.031552,0.031503,0.031542,-0.00011700363636362577,2
1735210500,0.031542,0.031563,0.031523,0.031531,-0.00016584454545453287,2
1735210560,0.031529,0.031551,0.031494,0.031495,-0.00019953363636362477,2
1735210620,0.031495,0.031501,0.03146,0.031482,-0.00020718090909089496,2
1735210680,0.031482,0.031533,0.031481,0.031533,-0.00017153181818180477,2
1735210740,0.031533,0.031533,0.031482,0.031483,-0.00014294636363635196,2
1735210800,0.031483,0.031567,0.031475,0.031549,-0.00008415181818180738,2
1735210860,0.031549,0.031578,0.031525,0.03155,-0.000032959090909079195,2
1735210920,0.03155,0.03155,0.031465,0.031504,-0.00000640999999999042,2
1735210980,0.031506,0.031564,0.031506,0.03152,0.000011211818181826934,1
1735211040,0.03152,0.031591,0.031506,0.031577,0.00004565000000001171,1
1735211100,0.031579,0.031647,0.03157,0.031641,0.0000842890909091046,1
1735211160,0.031643,0.031662,0.031582,0.03162,0.000094905454545468,1
1735211220,0.03162,0.031699,0.031612,0.031692,0.00011289727272728589,1
1735211280,0.031696,0.03177,0.031689,0.031695,0.00012165454545455786,1
1735211340,0.031696,0.031739,0.031682,0.031687,0.00011022363636364885,1
1735211400,0.031688,0.03176,0.031649,0.031666,0.00009919636363637595,1
1735211460,0.031667,0.031692,0.031628,0.03163,0.00007470000000001073,1
1735211520,0.03163,0.031644,0.031602,0.031613,0.000033778181818191146,1
1735211580,0.031614,0.031614,0.03158,0.031586,-0.00001407090909089976,2
1735211640,0.031587,0.031649,0.031586,0.031596,-0.00005095363636362714,2
1735211700,0.031595,0.031595,0.03153,0.031546,-0.00008493090909090026,2
1735211760,0.031547,0.031547,0.0314,0.031424,-0.0001421081818181719,2
1735211820,0.03142,0.031498,0.03142,0.031495,-0.00014796636363635337,2
1735211880,0.031495,0.03156,0.031487,0.03156,-0.00012118363636362627,2
1735211940,0.031559,0.031559,0.03148,0.031531,-0.00009909999999998657,2
1735212000,0.031527,0.031536,0.031477,0.03153,-0.00006808181818180325,2
1735212060,0.031532,0.03156,0.0315,0.031551,-0.000029010909090894003,2
1735212120,0.031549,0.03156,0.031514,0.031552,0.0000045100000000149984,1
1735212180,0.031549,0.03155,0.031454,0.03147,0.0000032336363636522583,1
1735212240,0.031471,0.03149,0.03145,0.031458,0.0000035590909091060734,1
1735212300,0.031458,0.031493,0.031407,0.031439,-0.000005605454545441256,2
1735212360,0.031439,0.031488,0.031425,0.031481,-0.000020192727272712697,2
1735212420,0.031481,0.03155,0.031481,0.031503,-0.00001993818181816737,2
1735212480,0.031503,0.031503,0.031439,0.031466,-0.000021549999999985846,2
1735212540,0.031466,0.031544,0.031458,0.031543,-7.55454545440311e-7,2
1735212600,0.031543,0.031552,0.031508,0.031532,0.00001569454545455696,1
1735212660,0.031533,0.031561,0.031516,0.031529,0.000035320909090918505,1
1735212720,0.03153,0.031561,0.031525,0.031552,0.00006254636363637184,1
1735212780,0.031552,0.03156,0.031516,0.031532,0.00006436181818182636,1
1735212840,0.031532,0.031571,0.031517,0.031559,0.00006949000000000714,1
1735212900,0.031559,0.031574,0.031499,0.031556,0.00006307818181818916,1
1735212960,0.031555,0.031623,0.031534,0.031623,0.00007421090909091548,1
1735213020,0.031624,0.031714,0.03162,0.031663,0.00008730363636364265,1
1735213080,0.031664,0.031781,0.031654,0.031773,0.000114324545454555,1
1735213140,0.031772,0.031794,0.031634,0.031668,0.00010289636363637599,1
1735213200,0.031671,0.03168,0.031587,0.031598,0.00006426454545455727,1
1735213260,0.031599,0.031602,0.031512,0.031515,5.027272727383189e-7,1
1735213320,0.031519,0.03152,0.03146,0.03147,-0.00006131727272726477,2
1735213380,0.031468,0.031526,0.031446,0.031462,-0.00011704636363635593,2
1735213440,0.031462,0.031486,0.031397,0.031469,-0.00015082999999999194,2
1735213500,0.03147,0.031522,0.031453,0.031457,-0.0001802527272727188,2
1735213560,0.031457,0.03151,0.031456,0.031468,-0.00018513636363635423,2
1735213620,0.031469,0.031502,0.031451,0.031476,-0.00017155909090908332,2
1735213680,0.031476,0.031493,0.031451,0.031464,-0.00013198454545453736,2
1735213740,0.031464,0.031535,0.031464,0.031527,-0.00006933818181817185,2
1735213800,0.031527,0.031541,0.031478,0.031478,-0.000027672727272717217,2
